abstract_sku,concrete_sku,name.en_US,name.de_DE,description.en_US,description.de_DE,is_searchable.en_US,is_searchable.de_DE,is_quantity_splittable
SPORTS536,SPORTS536C,"500, Fitness Hoodie, Women's","500, Fitness Hoodie, Women's","500, Fitness Hoodie, Women's | This warm hoodie offers great value for money. Throw this product on to create a stylish look you can wear in the gym and beyond, A simple, slightly fitted cut, a hood, a large pouch pocket, nice colors... How could you not love this sweatshirt?, Stretchy, The spandex in the fabric guarantees freedom of movement., Softness, Cotton-rich fabric for guaranteed softness., Warmth, The plush-loop effect on the inside provides moderate warmth.","500, Fitness Hoodie, Women's | This warm hoodie offers great value for money. Throw this product on to create a stylish look you can wear in the gym and beyond, A simple, slightly fitted cut, a hood, a large pouch pocket, nice colors... How could you not love this sweatshirt?, Stretchy, The spandex in the fabric guarantees freedom of movement., Softness, Cotton-rich fabric for guaranteed softness., Warmth, The plush-loop effect on the inside provides moderate warmth.",1,1,0
SPORTS537,SPORTS537C,"Domyos 120 Fitness Cardio Training T-Shirt Women's","Domyos 120 Fitness Cardio Training T-Shirt Women's","Domyos 120 Fitness Cardio Training T-Shirt Women's | A short-sleeved T-shirt with a loose, blousing cut? That's exactly what we want to wear when working out!, This light, breathable sports T-shirt flirts with fashion without sacrificing comfort. You can use the drawstring to adjust the fit and create a blousing effect. Wear it alone or over a tank top!, Stretchy, Get moving! This tank top was designed for total freedom of movement., Moisture wicking, The breathable fabric dries quickly to keep you dry at all times!, Lightweight, Maximum comfort from the lightweight, draping and stretchy fabric., Ventilation, The light fabric wicks perspiration to keep you comfortable as you exercise!","Domyos 120 Fitness Cardio Training T-Shirt Women's | A short-sleeved T-shirt with a loose, blousing cut? That's exactly what we want to wear when working out!, This light, breathable sports T-shirt flirts with fashion without sacrificing comfort. You can use the drawstring to adjust the fit and create a blousing effect. Wear it alone or over a tank top!, Stretchy, Get moving! This tank top was designed for total freedom of movement., Moisture wicking, The breathable fabric dries quickly to keep you dry at all times!, Lightweight, Maximum comfort from the lightweight, draping and stretchy fabric., Ventilation, The light fabric wicks perspiration to keep you comfortable as you exercise!",1,1,0
SPORTS538,SPORTS538C,"Forclaz  Cotton Flannel Hiking Shirt","Forclaz  Cotton Flannel Hiking Shirt","Forclaz  Cotton Flannel Hiking Shirt | Our backpack designers created this flannel shirt for going anywhere in the world in comfort with complete peace of mind., It’s robust and practical, an ideal solution for winter and summer alike, for trips into town and outdoor adventures!, Durability, Shoulder reinforcement and protection against buttons being torn off., Pockets, 2 secure, hidden pockets on the sides for your bank card and passport., Warmth, Light flannel to add a little warmth., Quick dry, If you hand wash it in the evening, it will be ready to wear the next morning!, Versatility, Adjust the length of your sleeves using the fastening tab.","Forclaz  Cotton Flannel Hiking Shirt | Our backpack designers created this flannel shirt for going anywhere in the world in comfort with complete peace of mind., It’s robust and practical, an ideal solution for winter and summer alike, for trips into town and outdoor adventures!, Durability, Shoulder reinforcement and protection against buttons being torn off., Pockets, 2 secure, hidden pockets on the sides for your bank card and passport., Warmth, Light flannel to add a little warmth., Quick dry, If you hand wash it in the evening, it will be ready to wear the next morning!, Versatility, Adjust the length of your sleeves using the fastening tab.",1,1,0
SPORTS539,SPORTS539C,"Domyos 120, Fitness Cardio Training T-Shirt, Women's","Domyos 120, Fitness Cardio Training T-Shirt, Women's","Domyos 120, Fitness Cardio Training T-Shirt, Women's | The ultimate short sleeve T-shirt with a loose cut and a drawstring at the waist that makes it easy to change your look., With a loose cut for maximum comfort, a drawstring to adjust the top's style, and lightweight breathable fabric, this piece is a definite must!, Freedom of movement, Special cut, fabric, and design for moving in all directions: 360° technology, Moisture wicking, Breathable, quick-drying fabric keeps you dry., Lightweight, Lightweight and flowing fabric for maximum comfort., Ventilation, Ventilated back for more effective moisture management.","Domyos 120, Fitness Cardio Training T-Shirt, Women's | The ultimate short sleeve T-shirt with a loose cut and a drawstring at the waist that makes it easy to change your look., With a loose cut for maximum comfort, a drawstring to adjust the top's style, and lightweight breathable fabric, this piece is a definite must!, Freedom of movement, Special cut, fabric, and design for moving in all directions: 360° technology, Moisture wicking, Breathable, quick-drying fabric keeps you dry., Lightweight, Lightweight and flowing fabric for maximum comfort., Ventilation, Ventilated back for more effective moisture management.",1,1,0
SPORTS540,SPORTS540C,"Baby Gym Leggings 120","Baby Gym Leggings 120","Baby Gym Leggings 120 | Our baby gym product designers created these leggings to support your child's psychomotor skills development., Very soft fabric for children's sensitive skin. Keeps your child warm without hampering their movements.The ideal style for running around and doing baby gym., Softness, These very soft leggings are ultra comfortable., Stretchy, Stretch to free up your child's movements, Warmth, Thicker fabric that keeps children warm., Stability, The back rise keeps your child's back covered","Baby Gym Leggings 120 | Our baby gym product designers created these leggings to support your child's psychomotor skills development., Very soft fabric for children's sensitive skin. Keeps your child warm without hampering their movements.The ideal style for running around and doing baby gym., Softness, These very soft leggings are ultra comfortable., Stretchy, Stretch to free up your child's movements, Warmth, Thicker fabric that keeps children warm., Stability, The back rise keeps your child's back covered",1,1,0
SPORTS541,SPORTS541C,"Domyos 500, Fitness Training Shorts, Men's","Domyos 500, Fitness Training Shorts, Men's","Domyos 500, Fitness Training Shorts, Men's | For training regularly and reaching your goals., Don't give your shorts a second thought in these ventilated training shorts that stay put during your workout. A special waistband keeps them in place. Very elastic material ensures 360° movement., Freedom of movement, Special cut, fabric, and design for moving in all directions: Concept 360°., Moisture wicking, Fabric that wicks away perspiration and dries quickly to keep you dry., Ecodesign, Shorts made from recycled polyester to limit the impact on the planet., Quick dry, To make your life easier, this product dries quickly and needs no ironing.","Domyos 500, Fitness Training Shorts, Men's | For training regularly and reaching your goals., Don't give your shorts a second thought in these ventilated training shorts that stay put during your workout. A special waistband keeps them in place. Very elastic material ensures 360° movement., Freedom of movement, Special cut, fabric, and design for moving in all directions: Concept 360°., Moisture wicking, Fabric that wicks away perspiration and dries quickly to keep you dry., Ecodesign, Shorts made from recycled polyester to limit the impact on the planet., Quick dry, To make your life easier, this product dries quickly and needs no ironing.",1,1,0
SPORTS542,SPORTS542C,"Domyos FTS120, Cardio Workout Shorts, Men's","Domyos FTS120, Cardio Workout Shorts, Men's","Domyos FTS120, Cardio Workout Shorts, Men's | For starting or getting back into fitness workouts., To keep you even more comfortable, we've added a mesh zone between the legs. The 2 zipper pockets are ultra practical., Moisture wicking, Breathable, quick-drying fabric to keep you dry., Ventilation, We added a mesh insert between the legs for improved ventilation., Pockets, To hold a cell phone or keys.","Domyos FTS120, Cardio Workout Shorts, Men's | For starting or getting back into fitness workouts., To keep you even more comfortable, we've added a mesh zone between the legs. The 2 zipper pockets are ultra practical., Moisture wicking, Breathable, quick-drying fabric to keep you dry., Ventilation, We added a mesh insert between the legs for improved ventilation., Pockets, To hold a cell phone or keys.",1,1,0
SPORTS543,SPORTS543C,"Women's Cardio Fitness Long Breathable Tank Top Energy Xtreme","Women's Cardio Fitness Long Breathable Tank Top Energy Xtreme",,,1,1,0
SPORTS544,SPORTS544C,"Domyos FTS 120, Fitted Fitness T-Shirt","Domyos FTS 120, Fitted Fitness T-Shirt","Domyos FTS 120, Fitted Fitness T-Shirt | The ultimate short sleeve close-fitting T-shirt that is a must-have for practicing a sport., With a close-fitting cut that shows off your curves and lightweight breathable fabric, you're sure to fall in love!, Freedom of movement, Special cut, fabric, and design for moving in all directions: 360° technology, Moisture wicking, Breathable, quick-drying fabric keeps you dry., Lightweight, Lightweight and flowing fabric for maximum comfort.","Domyos FTS 120, Fitted Fitness T-Shirt | The ultimate short sleeve close-fitting T-shirt that is a must-have for practicing a sport., With a close-fitting cut that shows off your curves and lightweight breathable fabric, you're sure to fall in love!, Freedom of movement, Special cut, fabric, and design for moving in all directions: 360° technology, Moisture wicking, Breathable, quick-drying fabric keeps you dry., Lightweight, Lightweight and flowing fabric for maximum comfort.",1,1,0
SPORTS545,SPORTS545C,"Domyos FTS 100, Cardio Workout T-Shirt, Men's","Domyos FTS 100, Cardio Workout T-Shirt, Men's","Domyos FTS 100, Cardio Workout T-Shirt, Men's | For beginners or sports users getting back into fitness., To start you'll need a comfy, soft and breathable T-shirt. That's what this T-shirt was designed to be. The stretchy fabric wicks away perspiration and is soft against the skin., Moisture wicking, Breathable, quick-drying fabric keeps you dry., Freedom of movement, 360° concept with a special cut and fabric for total freedom of movement.","Domyos FTS 100, Cardio Workout T-Shirt, Men's | For beginners or sports users getting back into fitness., To start you'll need a comfy, soft and breathable T-shirt. That's what this T-shirt was designed to be. The stretchy fabric wicks away perspiration and is soft against the skin., Moisture wicking, Breathable, quick-drying fabric keeps you dry., Freedom of movement, 360° concept with a special cut and fabric for total freedom of movement.",1,1,0
